Time,"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
529,16,-1.877082,-0.5,0.992977,0.006139761,0,0.0003429291
529,16.16667,-1.877082,-0.5,0.9931595,0.005668901,0,0.0004174244
529,16.33333,-1.877082,-0.5,0.9933274,0.005188908,0,0.0004965534
529,16.5,-1.877082,-0.5,0.9934806,0.004699057,-4.317569e-20,0.000581188
529,16.66667,-1.877082,-0.5,0.9936185,0.004199495,9.08467e-20,0.000672286
529,16.83333,-1.877082,-0.5,0.993741,0.003691744,3.922785e-20,0.0007709084
529,17,-1.877082,-0.5,0.993848,0.003179464,-9.479454e-20,0.0008782406
529,17.16667,-1.877082,-0.5,0.9939391,0.002669562,1.324077e-34,0.0009955546
529,17.33333,-1.877082,-0.5,0.9940147,0.002173823,-7.786557e-20,0.001124127
529,17.5,-1.877082,-0.5,0.9940754,0.001711266,-9.328723e-34,0.001266467
529,17.66667,-1.877082,-0.5,0.9941234,0.001311661,-2.081523e-20,0.001430009
529,17.83333,-1.877082,-0.5,0.9941627,0.001021384,2.352875e-20,0.00160502
529,18,-1.877082,-0.5,0.9941809,0.0009106455,2.444191e-19,0.001689792
529,8.166667,-1.722792,-0.5,0.9499175,0.04198115,4.036545e-20,-0.01010192
529,8.333333,-1.722792,-0.5,0.9516192,0.04046739,2.321326e-19,-0.009361369
529,8.5,-1.722792,-0.5,0.9532709,0.039008,3.71842e-20,-0.008674283
529,8.666667,-1.722792,-0.5,0.954873,0.03760106,-2.106486e-35,-0.008036693
529,8.833333,-1.722792,-0.5,0.9564263,0.03624471,-2.959464e-20,-0.007444947
529,9,-1.722792,-0.5,0.9579313,0.03493715,3.359789e-19,-0.006895682
529,9.166667,-1.722792,-0.5,0.959389,0.0336766,-4.562541e-19,-0.006385781
529,9.333333,-1.722792,-0.5,0.9608002,0.03246136,-3.440811e-19,-0.005912361
529,9.5,-1.722792,-0.5,0.9621659,0.03128976,4.777465e-19,-0.005472754
529,9.666667,-1.722792,-0.5,0.9634871,0.0301602,1.442289e-19,-0.005064488
529,9.833333,-1.722792,-0.5,0.9647649,0.02907111,2.33519e-33,-0.004685277
529,10,-1.722792,-0.5,0.9660003,0.02802101,-1.442289e-19,-0.004332998
529,10.16667,-1.722792,-0.5,0.9671944,0.02700841,-1.008104e-34,-0.004005685
529,10.33333,-1.722792,-0.5,0.9683483,0.02603192,-4.122694e-34,-0.003701515
529,10.5,-1.722792,-0.5,0.9694631,0.02509016,-1.364394e-20,-0.003418793
529,10.66667,-1.722792,-0.5,0.9705399,0.02418179,-2.623052e-20,-0.003155946
529,10.83333,-1.722792,-0.5,0.9715797,0.02330554,-1.258659e-20,-0.002911515
529,11,-1.722792,-0.5,0.9725837,0.02246015,0,-0.00268414
529,11.16667,-1.722792,-0.5,0.9735528,0.02164441,0,-0.002472556
529,11.33333,-1.722792,-0.5,0.9744881,0.02085713,0,-0.002275585
529,11.5,-1.722792,-0.5,0.9753907,0.02009716,1.812768e-19,-0.002092128
529,11.66667,-1.722792,-0.5,0.9762614,0.01936337,3.521218e-20,-0.001921159
529,11.83333,-1.722792,-0.5,0.9771013,0.01865466,-1.981321e-19,-0.001761719
529,12,-1.722792,-0.5,0.9779114,0.01796996,-2.721772e-20,-0.001612908
529,12.16667,-1.722792,-0.5,0.9786924,0.0173082,6.599536e-20,-0.001473885
529,12.33333,-1.722792,-0.5,0.9794452,0.01666834,1.986115e-34,-0.001343854
529,12.5,-1.722792,-0.5,0.9801708,0.01604934,-4.114563e-20,-0.001222069
529,12.66667,-1.722792,-0.5,0.9808698,0.01545019,-2.152424e-21,-0.00110782
529,12.83333,-1.722792,-0.5,0.9815432,0.01486986,-4.083999e-21,-0.001000435
529,13,-1.722792,-0.5,0.9821917,0.01430733,-1.931575e-21,-0.0008992732
529,13.16667,-1.722792,-0.5,0.9828158,0.01376158,-5.190983e-35,-0.0008037199
529,13.33333,-1.722792,-0.5,0.9834164,0.01323157,-8.27548e-35,-0.0007131832
529,13.5,-1.722792,-0.5,0.9839939,0.01271627,-1.625133e-20,-0.0006270899
529,13.66667,-1.722792,-0.5,0.9845492,0.01221461,-3.009266e-35,-0.0005448806
529,13.83333,-1.722792,-0.5,0.9850825,0.01172549,2.192623e-20,-0.0004660058
529,14,-1.722792,-0.5,0.9855945,0.01124779,-2.256949e-36,-0.0003899213
529,14.16667,-1.722792,-0.5,0.9860857,0.01078036,-5.674902e-21,-0.0003160841
529,14.33333,-1.722792,-0.5,0.9865562,0.01032198,0,-0.0002439472
529,14.5,-1.722792,-0.5,0.9870067,0.009871397,0,-0.0001729552
529,14.66667,-1.722792,-0.5,0.9874374,0.0094273,-1.071844e-21,-0.0001025391
529,14.83333,-1.722792,-0.5,0.9878485,0.008988305,-3.351709e-22,-3.211038e-05
529,15,-1.722792,-0.5,0.9882401,0.008552963,6.429668e-23,3.894409e-05
529,15.16667,-1.722792,-0.5,0.9886125,0.008119755,-6.723759e-22,0.0001112688
529,15.33333,-1.722792,-0.5,0.9889656,0.007687095,0,0.0001855462
529,15.5,-1.722792,-0.5,0.9892995,0.007253332,-1.055784e-21,0.0002625039
529,15.66667,-1.722792,-0.5,0.989614,0.006816781,-2.242902e-21,0.0003429233
529,15.83333,-1.722792,-0.5,0.989909,0.006375747,-1.187118e-21,0.0004276476
529,16,-1.722792,-0.5,0.9901843,0.00592859,0,0.0005175924
529,16.16667,-1.722792,-0.5,0.9904395,0.005473813,0,0.0006137566
529,16.33333,-1.722792,-0.5,0.9906743,0.005010208,0,0.0007172346
529,16.5,-1.722792,-0.5,0.9908883,0.004537079,-2.243915e-20,0.0008292308
529,16.66667,-1.722792,-0.5,0.9910811,0.004054565,1.389061e-19,0.0009510758
529,16.83333,-1.722792,-0.5,0.9912522,0.003564142,3.412736e-20,0.00108425
529,17,-1.722792,-0.5,0.9914013,0.003069347,-1.164336e-19,0.001230411
529,17.16667,-1.722792,-0.5,0.9915285,0.002576856,1.517122e-20,0.001391337
529,17.33333,-1.722792,-0.5,0.9916338,0.002098058,-1.042086e-19,0.001568808
529,17.5,-1.722792,-0.5,0.9917181,0.001651325,5.568662e-21,0.001766281
529,17.66667,-1.722792,-0.5,0.9917847,0.001265396,6.75248e-20,0.00199398
529,17.83333,-1.722792,-0.5,0.9918393,0.0009849916,3.543099e-20,0.00223828
529,18,-1.722792,-0.5,0.9918644,0.0008779834,1.641409e-19,0.002357486
529,8.166667,-1.568503,-0.5,0.9357201,0.04013014,1.03866e-19,-0.01015751
529,8.333333,-1.568503,-0.5,0.9379467,0.03867259,7.913344e-20,-0.009409528
529,8.5,-1.568503,-0.5,0.9401028,0.03726864,-1.584557e-20,-0.008716065
529,8.666667,-1.568503,-0.5,0.9421896,0.03591624,-5.046805e-20,-0.008072916
529,8.833333,-1.568503,-0.5,0.9442087,0.03461343,2.864946e-20,-0.007476317
529,9,-1.568503,-0.5,0.9461617,0.03335831,6.597831e-19,-0.006922804
529,9.166667,-1.568503,-0.5,0.9480502,0.03214906,-2.067285e-19,-0.006409175
529,9.333333,-1.568503,-0.5,0.9498758,0.03098392,-5.377729e-19,-0.00593247
529,9.5,-1.568503,-0.5,0.9516401,0.02986121,2.624506e-19,-0.005489959
529,9.666667,-1.568503,-0.5,0.9533448,0.02877929,2.856578e-19,-0.005079116
529,9.833333,-1.568503,-0.5,0.9549916,0.02773659,3.889731e-20,-0.004697601
529,10,-1.568503,-0.5,0.9565822,0.02673161,-2.599573e-19,-0.004343253
529,10.16667,-1.568503,-0.5,0.9581181,0.02576288,3.233816e-20,-0.004014065
529,10.33333,-1.568503,-0.5,0.9596012,0.024829,3.858575e-20,-0.00370818
529,10.5,-1.568503,-0.5,0.9610327,0.02392861,7.914763e-21,-0.003423874
529,10.66667,-1.568503,-0.5,0.9624144,0.02306041,-1.3147e-20,-0.003159547
529,10.83333,-1.568503,-0.5,0.9637479,0.02222311,5.164702e-21,-0.002913712
529,11,-1.568503,-0.5,0.9650346,0.0214155,2.202972e-20,-0.002684987
529,11.16667,-1.568503,-0.5,0.9662759,0.02063638,1.056002e-20,-0.002472084
529,11.33333,-1.568503,-0.5,0.9674734,0.0198846,0,-0.002273804
529,11.5,-1.568503,-0.5,0.9686283,0.01915903,1.761565e-19,-0.002089028
529,11.66667,-1.568503,-0.5,0.9697421,0.01845858,-8.030166e-20,-0.001916709
529,11.83333,-1.568503,-0.5,0.970816,0.01778218,-1.761565e-19,-0.001755868
529,12,-1.568503,-0.5,0.9718513,0.01712879,8.030167e-20,-0.001605584
529,12.16667,-1.568503,-0.5,0.9728492,0.01649738,8.150329e-20,-0.001464993
529,12.33333,-1.568503,-0.5,0.9738109,0.01588693,4.068388e-26,-0.001333278
529,12.5,-1.568503,-0.5,0.9747374,0.01529646,-8.633149e-20,-0.001209667
529,12.66667,-1.568503,-0.5,0.9756299,0.01472498,-9.222032e-21,-0.001093426
529,12.83333,-1.568503,-0.5,0.9764894,0.01417151,-4.416119e-21,-0.0009838543
529,13,-1.568503,-0.5,0.9773169,0.01363506,-3.5514e-21,-0.0008802803
529,13.16667,-1.568503,-0.5,0.9781132,0.01311466,-6.672525e-21,-0.0007820558
529,13.33333,-1.568503,-0.5,0.9788793,0.01260932,-3.14345e-21,-0.0006885522
529,13.5,-1.568503,-0.5,0.979616,0.01211802,-3.138047e-20,-0.0005991549
529,13.66667,-1.568503,-0.5,0.980324,0.01163976,-1.198603e-26,-0.0005132591
529,13.83333,-1.568503,-0.5,0.9810041,0.01117348,4.708155e-20,-0.0004302645
529,14,-1.568503,-0.5,0.9816568,0.01071812,7.575109e-27,-0.0003495704
529,14.16667,-1.568503,-0.5,0.9822829,0.01027257,-1.570109e-20,-0.0002705705
529,14.33333,-1.568503,-0.5,0.9828828,0.00983566,-1.322786e-21,-0.0001926469
529,14.5,-1.568503,-0.5,0.983457,0.009406205,-9.457042e-28,-0.0001151648
529,14.66667,-1.568503,-0.5,0.9840058,0.008982943,1.322785e-21,-3.74661e-05
529,14.83333,-1.568503,-0.5,0.9845297,0.008564557,-3.876962e-24,4.113738e-05
529,15,-1.568503,-0.5,0.9850287,0.008149662,-1.165487e-23,0.0001213711
529,15.16667,-1.568503,-0.5,0.9855031,0.007736809,-7.777912e-24,0.0002040053
529,15.33333,-1.568503,-0.5,0.985953,0.007324481,0,0.0002898641
529,15.5,-1.568503,-0.5,0.9863784,0.006911107,-2.04569e-23,0.0003798342
529,15.66667,-1.568503,-0.5,0.986779,0.006495076,-4.561352e-23,0.0004748755
529,15.83333,-1.568503,-0.5,0.9871548,0.006074773,-2.515663e-23,0.0005760324
529,16,-1.568503,-0.5,0.9875054,0.005648631,0,0.0006844464
529,16.16667,-1.568503,-0.5,0.9878303,0.005215223,0,0.0008013704
529,16.33333,-1.568503,-0.5,0.9881293,0.004773397,0,0.0009281845
529,16.5,-1.568503,-0.5,0.9884017,0.004322489,-3.910785e-20,0.001066414
529,16.66667,-1.568503,-0.5,0.988647,0.003862634,1.730525e-19,0.00121775
529,16.83333,-1.568503,-0.5,0.9888647,0.003395239,4.312643e-20,0.00138408
529,17,-1.568503,-0.5,0.9890543,0.002923678,-1.68954e-19,0.001567517
529,17.16667,-1.568503,-0.5,0.9892159,0.002454317,7.995076e-23,0.00177034
529,17.33333,-1.568503,-0.5,0.9893495,0.001998015,-1.371634e-19,0.001994821
529,17.5,-1.568503,-0.5,0.9894565,0.001572286,-5.119026e-26,0.002245277
529,17.66667,-1.568503,-0.5,0.9895408,0.001204485,1.371633e-19,0.002534601
529,17.83333,-1.568503,-0.5,0.9896099,0.0009370716,0,0.002846212
529,18,-1.568503,-0.5,0.9896417,0.0008349243,0,0.002999243
529,8.166667,-1.414214,-0.5,0.9225065,0.03784494,-2.182735e-20,-0.01020658
529,8.333333,-1.414214,-0.5,0.9252255,0.03646126,-4.015352e-20,-0.009451704
529,8.5,-1.414214,-0.5,0.9278542,0.03512954,-1.844918e-20,-0.008752472
529,8.666667,-1.414214,-0.5,0.9303948,0.03384767,1.054056e-21,-0.008104288
529,8.833333,-1.414214,-0.5,0.9328499,0.03261361,5.067466e-22,-0.007503294
529,9,-1.414214,-0.5,0.9352217,0.03142546,3.833783e-19,-0.006945942
529,9.166667,-1.414214,-0.5,0.9375127,0.03028136,-1.747936e-19,-0.006428947
529,9.333333,-1.414214,-0.5,0.9397252,0.02917956,-3.718447e-19,-0.005949282
529,9.5,-1.414214,-0.5,0.9418615,0.02811838,1.977093e-19,-0.005504158
529,9.666667,-1.414214,-0.5,0.943924,0.02709619,2.873634e-19,-0.005090997
529,9.833333,-1.414214,-0.5,0.9459149,0.02611145,4.791465e-25,-0.004707417
529,10,-1.414214,-0.5,0.9478365,0.02516268,-2.762526e-19,-0.004351216
529,10.16667,-1.414214,-0.5,0.9496909,0.02424844,-5.228518e-22,-0.004020353
529,10.33333,-1.414214,-0.5,0.9514803,0.02336735,-2.510635e-22,-0.00371294
529,10.5,-1.414214,-0.5,0.9532068,0.02251811,1.368814e-20,-0.003427224
529,10.66667,-1.414214,-0.5,0.9548723,0.02169943,2.631541e-20,-0.003161581
529,10.83333,-1.414214,-0.5,0.956479,0.0209101,1.244551e-20,-0.002914499
529,11,-1.414214,-0.5,0.9580286,0.02014891,-3.491151e-22,-0.002684575
529,11.16667,-1.414214,-0.5,0.9595231,0.01941472,-1.673493e-22,-0.002470501
529,11.33333,-1.414214,-0.5,0.9609642,0.01870643,2.943764e-20,-0.002271058
529,11.5,-1.414214,-0.5,0.9623538,0.01802296,8.510136e-20,-0.002085108
529,11.66667,-1.414214,-0.5,0.9636934,0.01736325,-1.073359e-19,-0.001911585
529,11.83333,-1.414214,-0.5,0.9649847,0.01672629,-1.07628e-19,-0.001749491
529,12,-1.414214,-0.5,0.9662293,0.01611107,7.789831e-20,-0.001597887
529,12.16667,-1.414214,-0.5,0.9674286,0.01551663,1.187003e-19,-0.001455888
529,12.33333,-1.414214,-0.5,0.9685842,0.01494199,9.774052e-26,-0.001322656
529,12.5,-1.414214,-0.5,0.9696974,0.01438622,-6.586137e-20,-0.001197398
529,12.66667,-1.414214,-0.5,0.9707695,0.01384837,2.125649e-21,-0.001079354
529,12.83333,-1.414214,-0.5,0.9718018,0.01332751,-2.627899e-20,-0.0009677986
529,13,-1.414214,-0.5,0.9727954,0.01282272,1.907519e-21,-0.0008620318
529,13.16667,-1.414214,-0.5,0.9737516,0.01233307,0,-0.0007613746
529,13.33333,-1.414214,-0.5,0.9746714,0.01185761,0,-0.0006651639
529,13.5,-1.414214,-0.5,0.9755557,0.01139541,-2.17458e-20,-0.0005727472
529,13.66667,-1.414214,-0.5,0.9764055,0.01094549,-1.730171e-26,-0.0004834777
529,13.83333,-1.414214,-0.5,0.9772217,0.01050688,3.591352e-20,-0.0003967081
529,14,-1.414214,-0.5,0.9780051,0.01007855,1.074815e-26,-0.0003117853
529,14.16667,-1.414214,-0.5,0.9787564,0.009659464,-1.416773e-20,-0.0002280442
529,14.33333,-1.414214,-0.5,0.9794762,0.009248531,-1.826112e-21,-0.0001448015
529,14.5,-1.414214,-0.5,0.9801652,0.008844621,-1.310607e-27,-6.134872e-05
529,14.66667,-1.414214,-0.5,0.9808236,0.008446549,-1.74426e-22,2.305472e-05
529,14.83333,-1.414214,-0.5,0.9814521,0.008053072,3.309923e-22,0.0001091897
529,15,-1.414214,-0.5,0.9820508,0.007662887,-1.103299e-20,0.0001978857
529,15.16667,-1.414214,-0.5,0.9826199,0.007274629,6.639859e-22,0.0002900301
529,15.33333,-1.414214,-0.5,0.9831596,0.00688687,1.402851e-20,0.0003865782
529,15.5,-1.414214,-0.5,0.9836698,0.006498129,1.746079e-21,0.0004885647
529,15.66667,-1.414214,-0.5,0.9841503,0.006106891,3.893169e-21,0.0005971157
529,15.83333,-1.414214,-0.5,0.984601,0.005711633,2.14709e-21,0.0007134626
529,16,-1.414214,-0.5,0.9850214,0.005310882,0,0.0008389574
529,16.16667,-1.414214,-0.5,0.9854111,0.004903294,0,0.0009750897
529,16.33333,-1.414214,-0.5,0.9857695,0.004487786,2.884469e-21,0.001123506
529,16.5,-1.414214,-0.5,0.9860961,0.004063731,-7.94468e-20,0.001286031
529,16.66667,-1.414214,-0.5,0.9863901,0.003631258,1.468792e-19,0.001464694
529,16.83333,-1.414214,-0.5,0.9866508,0.003191693,7.958687e-20,0.00166176
529,17,-1.414214,-0.5,0.986878,0.002748212,-1.564437e-19,0.001879775
529,17.16667,-1.414214,-0.5,0.9870714,0.002306805,-6.820149e-21,0.002121497
529,17.33333,-1.414214,-0.5,0.9872314,0.001877686,-1.572056e-19,0.002389666
529,17.5,-1.414214,-0.5,0.9873593,0.001477337,-1.076217e-25,0.002689218
529,17.66667,-1.414214,-0.5,0.9874597,0.001131454,1.572055e-19,0.003035548
529,17.83333,-1.414214,-0.5,0.9875419,0.0008798192,0,0.003412035
529,18,-1.414214,-0.5,0.9875798,0.0007836113,0,0.003598945
529,8.166667,-4.5,0.5,1.140665,-9.338733e-31,0,-0.00925363
529,8.333333,-4.5,0.5,1.135764,-9.298606e-31,2.899618e-32,-0.008626363
529,8.5,-4.5,0.5,1.131021,-9.259782e-31,1.186789e-34,-0.00803776
529,8.666667,-4.5,0.5,1.126434,-9.222228e-31,-2.88775e-32,-0.007485919
529,8.833333,-4.5,0.5,1.121999,-9.185915e-31,0,-0.006968967
529,9,-4.5,0.5,1.117711,-9.150798e-31,1.296102e-19,-0.006485069
529,9.166667,-4.5,0.5,1.113567,-9.116893e-31,-1.205199e-19,-0.006032438
529,9.333333,-4.5,0.5,1.109563,-9.084111e-31,-1.296102e-19,-0.005609346
529,9.5,-4.5,0.5,1.105694,-9.052416e-31,1.205199e-19,-0.005214129
529,9.666667,-4.5,0.5,1.101958,-9.021819e-31,1.934137e-19,-0.004845194
529,9.833333,-4.5,0.5,1.09835,-8.992297e-31,-1.22778e-33,-0.004501018
529,10,-4.5,0.5,1.094866,-8.963792e-31,-1.934137e-19,-0.004180155
529,10.16667,-4.5,0.5,1.091503,-8.936238e-31,0,-0.003881231
529,10.33333,-4.5,0.5,1.088256,-8.909658e-31,0,-0.003602952
529,10.5,-4.5,0.5,1.085123,-8.884006e-31,0,-0.003344096
529,10.66667,-4.5,0.5,1.082099,-8.859252e-31,0,-0.003103517
529,10.83333,-4.5,0.5,1.079182,-8.835368e-31,0,-0.002880143
529,11,-4.5,0.5,1.076368,-8.812326e-31,0,-0.002672975
529,11.16667,-4.5,0.5,1.073653,-8.790097e-31,2.774487e-20,-0.002481082
529,11.33333,-4.5,0.5,1.071034,-8.768653e-31,9.94833e-20,-0.002303605
529,11.5,-4.5,0.5,1.068509,-8.747982e-31,6.849513e-20,-0.002139752
529,11.66667,-4.5,0.5,1.066074,-8.728062e-31,-8.572395e-20,-0.001988799
529,11.83333,-4.5,0.5,1.063727,-8.708845e-31,-7.97506e-20,-0.001850088
529,12,-4.5,0.5,1.061464,-8.690307e-31,3.975018e-20,-0.001723024
529,12.16667,-4.5,0.5,1.059284,-8.672445e-31,1.3382e-19,-0.001607077
529,12.33333,-4.5,0.5,1.057182,-8.655253e-31,-1.10741e-33,-0.001501781
529,12.5,-4.5,0.5,1.055158,-8.638683e-31,-4.000927e-20,-0.001406735
529,12.66667,-4.5,0.5,1.053208,-8.622714e-31,-4.814825e-35,-0.001321599
529,12.83333,-4.5,0.5,1.05133,-8.607347e-31,-5.679059e-20,-0.0012461
529,13,-4.5,0.5,1.049522,-8.592542e-31,0,-0.001180031
529,13.16667,-4.5,0.5,1.047783,-8.578301e-31,0,-0.001123251
529,13.33333,-4.5,0.5,1.04611,-8.5646e-31,0,-0.001075692
529,13.5,-4.5,0.5,1.044501,-8.551429e-31,-2.16644e-20,-0.001037356
529,13.66667,-4.5,0.5,1.042954,-8.538767e-31,-1.444447e-34,-0.001008323
529,13.83333,-4.5,0.5,1.041469,-8.526603e-31,4.269643e-20,-0.0009887527
529,14,-4.5,0.5,1.040043,-8.514936e-31,8.125017e-35,-0.0009788914
529,14.16667,-4.5,0.5,1.038676,-8.503744e-31,-2.103204e-20,-0.0009790771
529,14.33333,-4.5,0.5,1.037366,-8.493019e-31,-2.173148e-20,-0.000989747
529,14.5,-4.5,0.5,1.036112,-8.482752e-31,2.587968e-34,-0.001011446
529,14.66667,-4.5,0.5,1.034914,-8.472935e-31,4.516575e-20,-0.001044833
529,14.83333,-4.5,0.5,1.03377,-8.463575e-31,-1.715281e-34,-0.001090699
529,15,-4.5,0.5,1.03268,-8.454648e-31,5.544317e-20,-0.00114997
529,15.16667,-4.5,0.5,1.031644,-8.446172e-31,1.083336e-34,-0.001223728
529,15.33333,-4.5,0.5,1.030662,-8.438139e-31,-7.887744e-20,-0.001313226
529,15.5,-4.5,0.5,1.029734,-8.430528e-31,0,-0.001419902
529,15.66667,-4.5,0.5,1.028859,-8.423367e-31,0,-0.001545405
529,15.83333,-4.5,0.5,1.028039,-8.416651e-31,0,-0.001691615
529,16,-4.5,0.5,1.027273,-8.410386e-31,0,-0.00186067
529,16.16667,-4.5,0.5,1.026564,-8.404579e-31,0,-0.002054997
529,16.33333,-4.5,0.5,1.025912,-8.399237e-31,0,-0.002277345
529,16.5,-4.5,0.5,1.025317,-8.39436e-31,1.211339e-19,-0.002530827
529,16.66667,-4.5,0.5,1.024782,-8.390005e-31,-1.351757e-19,-0.002818963
529,16.83333,-4.5,0.5,1.024308,-8.386121e-31,-1.211339e-19,-0.003145738
529,17,-4.5,0.5,1.023895,-8.382714e-31,1.351757e-19,-0.003515691
529,17.16667,-4.5,0.5,1.023544,-8.379853e-31,0,-0.003933954
529,17.33333,-4.5,0.5,1.023254,-8.377451e-31,2.899858e-19,-0.004405731
529,17.5,-4.5,0.5,1.023023,-8.375574e-31,1.566238e-19,-0.004937811
529,17.66667,-4.5,0.5,1.022845,-8.374148e-31,-2.153399e-19,-0.005555312
529,17.83333,-4.5,0.5,1.0227,-8.372962e-31,-1.81136e-19,-0.0062679
529,18,-4.5,0.5,1.022633,-8.372413e-31,-1.879534e-19,-0.006646067
529,8.166667,-4.345711,0.5,1.139875,0.004612163,0,-0.009261523
529,8.333333,-4.345711,0.5,1.135,0.004463371,0,-0.008633597
529,8.5,-4.345711,0.5,1.130282,0.00431793,0,-0.00804441
529,8.666667,-4.345711,0.5,1.12572,0.004175951,0,-0.007492051
529,8.833333,-4.345711,0.5,1.121308,0.00403751,0,-0.006974634
529,9,-4.345711,0.5,1.117043,0.003902658,1.576788e-19,-0.006490319
529,9.166667,-4.345711,0.5,1.112921,0.003771423,-6.025993e-20,-0.006037312
529,9.333333,-4.345711,0.5,1.108939,0.003643812,-1.576788e-19,-0.00561388
529,9.5,-4.345711,0.5,1.105092,0.003519816,6.025993e-20,-0.005218354
529,9.666667,-4.345711,0.5,1.101376,0.003399411,9.670686e-20,-0.004849135
529,9.833333,-4.345711,0.5,1.097787,0.003282559,-9.803997e-34,-0.004504699
529,10,-4.345711,0.5,1.094323,0.003169214,-9.670686e-20,-0.004183595
529,10.16667,-4.345711,0.5,1.090978,0.003059319,0,-0.003884447
529,10.33333,-4.345711,0.5,1.08775,0.002952811,0,-0.003605958
529,10.5,-4.345711,0.5,1.084634,0.00284962,0,-0.003346904
529,10.66667,-4.345711,0.5,1.081628,0.00274967,0,-0.003106137
529,10.83333,-4.345711,0.5,1.078727,0.002652882,0,-0.002882583
529,11,-4.345711,0.5,1.075928,0.002559173,-7.640198e-20,-0.00267524
529,11.16667,-4.345711,0.5,1.073229,0.002468458,-5.976466e-21,-0.002483178
529,11.33333,-4.345711,0.5,1.070625,0.002380647,1.208068e-19,-0.002305535
529,11.5,-4.345711,0.5,1.068114,0.002295652,1.382912e-19,-0.002141518
529,11.66667,-4.345711,0.5,1.065693,0.002213379,-1.612515e-19,-0.0019904
529,11.83333,-4.345711,0.5,1.063359,0.002133735,-1.888747e-19,-0.001851523
529,12,-4.345711,0.5,1.06111,0.002056626,1.053204e-19,-0.001724291
529,12.16667,-4.345711,0.5,1.058941,0.001981955,1.627695e-19,-0.001608171
529,12.33333,-4.345711,0.5,1.056852,0.001909627,-1.205289e-20,-0.001502697
529,12.5,-4.345711,0.5,1.054839,0.001839541,-7.203254e-20,-0.001407464
529,12.66667,-4.345711,0.5,1.0529,0.001771598,-1.130042e-20,-0.001322132
529,12.83333,-4.345711,0.5,1.051033,0.001705698,-6.905668e-20,-0.001246427
529,13,-4.345711,0.5,1.049236,0.001641737,0,-0.001180138
529,13.16667,-4.345711,0.5,1.047507,0.00157961,-1.652274e-20,-0.001123123
529,13.33333,-4.345711,0.5,1.045843,0.00151921,-1.625003e-34,-0.00107531
529,13.5,-4.345711,0.5,1.044243,0.001460426,-4.071834e-20,-0.0010367
529,13.66667,-4.345711,0.5,1.042706,0.001403145,-3.009266e-34,-0.001007369
529,13.83333,-4.345711,0.5,1.041229,0.001347249,6.77571e-20,-0.0009874741
529,14,-4.345711,0.5,1.039811,0.001292616,5.266215e-35,-0.0009772574
529,14.16667,-4.345711,0.5,1.038452,0.001239119,-1.051602e-20,-0.000977053
529,14.33333,-4.345711,0.5,1.03715,0.001186625,-2.632265e-20,-0.0009872935
529,14.5,-4.345711,0.5,1.035903,0.001134994,2.196764e-34,-0.001008518
529,14.66667,-4.345711,0.5,1.034712,0.001084081,5.468092e-20,-0.001041382
529,14.83333,-4.345711,0.5,1.033574,0.001033732,-4.844918e-34,-0.001086667
529,15,-4.345711,0.5,1.032491,0.0009837823,6.701284e-20,-0.001145295
529,15.16667,-4.345711,0.5,1.031461,0.0009340627,-1.552781e-33,-0.001218339
529,15.33333,-4.345711,0.5,1.030484,0.0008843934,-9.537111e-20,-0.001307041
529,15.5,-4.345711,0.5,1.029561,0.0008345881,0,-0.001412833
529,15.66667,-4.345711,0.5,1.028692,0.0007844553,0,-0.00153735
529,15.83333,-4.345711,0.5,1.027876,0.0007338018,0,-0.00168246
529,16,-4.345711,0.5,1.027115,0.0006824392,0,-0.001850288
529,16.16667,-4.345711,0.5,1.02641,0.0006301944,0,-0.002043244
529,16.33333,-4.345711,0.5,1.025761,0.0005769242,0,-0.00226406
529,16.5,-4.345711,0.5,1.025171,0.0005225409,6.056693e-20,-0.002515826
529,16.66667,-4.345711,0.5,1.024639,0.0004670472,-6.758786e-20,-0.002802038
529,16.83333,-4.345711,0.5,1.024167,0.0004105922,-6.056693e-20,-0.003126651
529,17,-4.345711,0.5,1.023756,0.0003535503,6.758786e-20,-0.003494161
529,17.16667,-4.345711,0.5,1.023407,0.0002966397,0,-0.003909569
529,17.33333,-4.345711,0.5,1.023119,0.0002411141,2.830132e-19,-0.004377956
529,17.5,-4.345711,0.5,1.022889,0.0001890733,5.730116e-20,-0.004907118
529,17.66667,-4.345711,0.5,1.022711,0.0001436152,-2.598912e-19,-0.005522621
529,17.83333,-4.345711,0.5,1.022566,0.0001084652,-7.869131e-20,-0.006214057
529,18,-4.345711,0.5,1.022499,9.395126e-05,-8.902444e-20,-0.006572878
529,8.166667,-4.191422,0.5,1.137514,0.009177215,0,-0.009277168
529,8.333333,-4.191422,0.5,1.132715,0.008880693,0,-0.008647517
529,8.5,-4.191422,0.5,1.128072,0.008590907,0,-0.008056824
